Program ID,Program Name,Agency,Jurisdiction Level,State,Locality,Category,Status,Status Details,Target Populations,Max Value,Value Type,Value Notes,Entity Types,Size Limits,Industry Restrictions,Candidate Address Matters,Work Site Address Matters,Employer HQ Matters,Custom Logic,Source URL,Source Citation,Confidence Level,Potential Issues,Notes
DE-011,Colorado Vocational Rehabilitation Employer Services,Colorado Division of Vocational Rehabilitation,state,Denver,,training_grant,ACTIVE,Active training_grant program with direct employer benefit,disabilities,Varies,,,,,,No,No,No,,https://dvr.colorado.gov/business-services/tax-credits,,medium,,DVR provides employer support services that may include training subsidies and job coaching
DE-012,Jewish Family Service Disability Employment Program,Jewish Family Service of Colorado,local,Denver,,training_grant,ACTIVE,Active training_grant program with direct employer benefit,disabilities,Unknown,,,,,,No,No,No,,https://www.jewishfamilyservice.org/employment/disability-employment,,low,,"Provides job coaching and support services, may offer employer incentives or reduced training costs"
DE-013,Laradon Individual Employment Services,Laradon,local,Denver,,service,ACTIVE,Active service program with direct employer benefit,disabilities,Unknown,,,,,,No,No,No,,https://laradon.org/services/employment-programs/individual-employment/,,low,,Supported employment services that may provide employer incentives or job coaching subsidies
DE-014,Ability Connection Colorado Employment Services,Ability Connection Colorado,local,Denver,,service,NON-INCENTIVE,Service does not provide tangible cost reduction for employers,disabilities,Unknown,,,,,,No,No,No,,https://www.abilityconnectioncolorado.org/programs/employment/,,low,,Employment advocacy and services that may include employer incentives or support
DE-015,Disabled Access Credit,Internal Revenue Service,federal,Denver,,tax_credit,FEDERAL,Federal program with state implementation,disabilities,"$5,000 per year",,,,,,No,No,No,,https://www.uschamber.com/workforce/employer-guide-to-tax-credits-for-hiring-employees-with-disabilities,,high,,Federal tax credit for small businesses making accessibility improvements
DE-016,Architectural Barrier Removal Deduction,Internal Revenue Service,federal,Denver,,tax_credit,FEDERAL,Federal program with state implementation,disabilities,"$15,000 per year",,,,,,No,No,No,,https://www.uschamber.com/workforce/employer-guide-to-tax-credits-for-hiring-employees-with-disabilities,,high,,Federal tax deduction for removing architectural barriers for accessibility
DE-017,Denver Minority/Women/Disadvantaged Business Enterprise Program,City and County of Denver,local,Denver,,other,NON-INCENTIVE,Flagged as non-incentive by verification phase,disabilities,Varies,,,,,,No,No,No,,https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Human-Rights-Community-Partnerships/Commissions-Advisory-Board/Commission-for-People-with-Disabilities/Employment-In-the-City/Employer-Resources,,low,,Procurement preferences that may extend to disability-owned businesses or inclusive employers
DE-018,Federal Bonding Program,U.S. Department of Labor,federal,Denver,,bonding,FEDERAL,Federal program with state implementation,ex_offenders,"Up to $25,000 fidelity bond coverage",,,,,,No,No,No,,https://www.denverlibrary.org/federal-bonding-program-and-work-opportunity-tax-credit,,high,,Free fidelity bond provided to employers as insurance against employee dishonesty when hiring ex-offenders
DE-019,Center for Employment Opportunities (CEO) Denver Employer Partnerships,CEO Denver,local,Denver,,service,NON-INCENTIVE,Service does not provide tangible cost reduction for employers,ex_offenders,Varies,,,,,,No,No,No,,https://www.ceoworks.org/locations/denver,,low,,May provide employer incentives or support services for companies hiring recently incarcerated individuals
DE-020,Arapahoe/Douglas Works Business Incentives,Arapahoe/Douglas Works,local,Denver,,bonding,ACTIVE,Active bonding program with direct employer benefit,ex_offenders,Varies,,,,,,No,No,No,,https://www.adworks.org/businesses/business-resources/,,medium,,"Business resources that may include employer incentives for hiring ex-offenders, references Federal Bonding Program"
DE-021,Denver Second Chance Employment Initiative,City and County of Denver,local,Denver,,other,HALLUCINATION,Flagged as hallucination by verification phase,ex_offenders,Unknown,,,,,,No,No,No,,,,low,,Potential local program providing employer incentives for hiring justice-impacted individuals
DE-022,Colorado Department of Transportation (CDOT) Hiring Program,Colorado Department of Transportation,state,Denver,,training_grant,ACTIVE,Active training_grant program with direct employer benefit,ex_offenders,Training subsidies for CDL,,,,,,No,No,No,,https://www.facebook.com/groups/denveredmfam/posts/1551692505497940/,,low,,"State agency that hires people with felonies and provides CDL training, may offer employer partnership incentives"
DE-023,Denver Workforce Development Reentry Programs,Denver Department of Human Services,local,Denver,,unknown,MISSING-LINK,No source URL provided - cannot verify program exists,ex_offenders,Unknown,,,,,,No,No,No,,,,low,,Potential employer incentives through workforce development programs targeting ex-offenders
DE-024,Colorado Opportunity Scholarship Initiative Ex-Offender Employment,Colorado Department of Higher Education,state,Denver,,training_grant,MISSING-LINK,No source URL provided - cannot verify program exists,ex_offenders,Varies,,,,,,No,No,No,,,,low,,May include employer training grants or incentives for hiring program graduates
DE-025,Mile High United Way Second Chance Employment Programs,Mile High United Way,local,Denver,,unknown,MISSING-LINK,No source URL provided - cannot verify program exists,ex_offenders,Unknown,,,,,,No,No,No,,,,low,,Nonprofit that may provide employer incentives or support for hiring justice-impacted individuals
DE-026,Denver Business Investment Program,City and County of Denver Economic Development,local,Denver,,tax_credit,ACTIVE,Active tax_credit program with direct employer benefit,tanf_snap,Varies,,,,,,No,No,No,,https://denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Economic-Development-Opportunity/Small-Business-and-Entrepreneurs/Support-Incentives/Tax-Credits,,medium,,"Local business support program with tax credits and incentives, potential preferences for hiring targeted populations"
DE-027,Colorado Works Employment Incentives,Denver Human Services / Colorado Department of Human Services,state,Denver,,wage_subsidy,ACTIVE,Active wage_subsidy program with direct employer benefit,tanf_snap,Varies,,,,,,No,No,No,,https://denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Denver-Human-Services/Be-Supported/Food-Cash-and-Medical-Assistance/Cash-Assistance,,medium,,TANF program that may provide wage subsidies or other employer incentives for hiring TANF recipients
DE-028,SNAP Employment & Training Program Employer Partnership,Denver Human Services,local,Denver,,training_grant,ACTIVE,Active training_grant program with direct employer benefit,tanf_snap,Varies,,,,,,No,No,No,,https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Denver-Human-Services/Be-Supported/SNAP-to-Success-Job-Training,,medium,,Training program for SNAP recipients that may provide employer incentives or training cost reimbursement
DE-029,Colorado State Business Incentives,Colorado Office of Economic Development,state,Denver,,unknown,NON-INCENTIVE,Program does not provide direct benefit to employers,tanf_snap,Varies,,,,,,No,No,No,,https://www.metrodenver.org/taxes-and-incentives/state-incentives,,low,,State-level business incentives that may include hiring preferences or incentives for TANF/SNAP recipients
DE-030,Denver Youth Employment Program,City and County of Denver,local,Denver,,wage_subsidy,ACTIVE,Active wage_subsidy program with direct employer benefit,youth,$15.87/hour wage subsidy,,,,,,No,No,No,,https://denver.legistar.com/View.ashx?M=F&ID=10698621&GUID=9B0F38BA-6D2D-48D2-AD98-2BFBE79C5283,,medium,,"Program that places income-qualified youth with local employers, appears to provide wage support"
DE-031,Certified Youth Employment Program,City and County of Denver,local,Denver,,unknown,NON-INCENTIVE,Program does not provide direct benefit to employers,youth,Reduced minimum wage allowance,,,,,,No,No,No,,https://denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Economic-Development-Opportunity/Search-Job-Opportunities-and-Top-Talent/For-Employers,,medium,,Allows Denver employers to pay certain youth workers less than Denver's established minimum wage
DE-032,Mayor's YouthWorks Initiative,City of Denver,local,Denver,,unknown,ACTIVE,Active unknown program with direct employer benefit,youth,$500 per youth participant,,,,,,No,No,No,,https://www.msn.com/en-us/money/careers/denver-offers-500-incentive-to-young-summer-job-seekers/ar-AA1GyhfD,,low,,City program offering $500 incentive for young workers who land summer jobs - unclear if benefit goes to employer or youth
DE-033,Youth Employment Academy (YEA),Denver Housing Authority,local,Denver,,training_grant,ACTIVE,Active training_grant program with direct employer benefit,youth,Varies,,,,,,No,No,No,,https://www.youthemploymentacademy.org/about-us,,low,,Program providing education and employment opportunities for youth - may offer training subsidies to employers
DE-034,Future U (Youth/Young Adult Program),Arapahoe/Douglas Works!,local,Denver,,unknown,ACTIVE,Active unknown program with direct employer benefit,youth,Varies,,,,,,No,No,No,,https://www.adworks.org/businesses/business-resources/,,low,,Youth/Young Adult program that may provide employer incentives - details unclear
DE-035,Platform to Employment Denver,National program (local implementation unclear),local,Denver,,training_grant,ACTIVE,Active training_grant program with direct employer benefit,long_term_unemployed,Varies,,,,,,No,No,No,,https://www.cpr.org/show-segment/national-program-comes-to-denver-to-help-combat-long-term-unemployment/,,low,,"National program that came to Denver to help combat long-term unemployment, potentially offering employer benefits for hiring program participants"
DE-036,Center for Work Education and Employment (CWEE) Employer Services,Center for Work Education and Employment,local,Denver,,service,NON-INCENTIVE,Service does not provide tangible cost reduction for employers,long_term_unemployed,Varies,,,,,,No,No,No,,https://cwee.org/about/,,low,,Denver's leading workforce development agency that may offer employer incentives for hiring their trained participants
DE-037,International Rescue Committee (IRC) Denver Employment Program,International Rescue Committee Denver,local,Denver,,service,NON-INCENTIVE,Service does not provide tangible cost reduction for employers,long_term_unemployed,Varies,,,,,,No,No,No,,https://www.findhelp.org/v2/favorites/public/employment-9,,low,,Provides job search assistance and may offer employer incentives for hiring program participants seeking long-term stability
DE-038,WIOA On-the-Job Training (OJT),"U.S. Department of Labor, Colorado Department of Labor and Employment",federal,Denver,,wage_subsidy,FEDERAL,Federal program with state implementation,federal_programs,"Up to 90% wage reimbursement for businesses with 50 or fewer employees, up to 75% for larger businesses",,,,,,No,No,No,,https://www.dol.gov/sites/dolgov/files/ETA/wioa/pdfs/Colorado%20Signed%20Complete-7_17_24-With%20Incoming%20and%20Additional_Information.pdf,,high,,Provides wage reimbursement to employers for training costs while new employees learn job skills in a work-based learning environment
DE-039,VA Vocational Rehabilitation & Employment (VR&E),U.S. Department of Veterans Affairs,federal,Denver,,training_grant,FEDERAL,Federal program with state implementation,federal_programs,"Varies - covers training costs, equipment, and support services",,,,,,No,No,No,,https://www.findhelp.org/u.s.-department-of-veterans-affairs-%2528va%2529--lakewood-co-vocational-rehabilitation-and-employment-%2528vr%2526e%2529---independent-living/6386063828582400,,high,,"Comprehensive program providing vocational rehabilitation services including training, education, and employment assistance for eligible veterans"
DE-040,VA Non-Paid Work Experience (NPWE),"U.S. Department of Veterans Affairs, VR&E Program",federal,Denver,,training,NON-INCENTIVE,Flagged as non-incentive by verification phase,federal_programs,No direct payment to employer - provides trained workforce,,,,,,No,No,No,,https://www.vaforvets.va.gov/vaforvets/veteran-resources/docs/Non-paidWorkExperience.pdf,,high,,Provides work experience opportunities for veterans and service members who learn easily through hands-on training in actual work environments
DE-041,VA Special Employer Incentive (SEI),"U.S. Department of Veterans Affairs, VR&E Program",federal,Denver,,wage_subsidy,FEDERAL,Federal program with state implementation,federal_programs,Up to 50% wage reimbursement for specified period,,,,,,No,No,No,,https://benefits.va.gov/BENEFITS/factsheets/vocrehab/SpecialEmployerIncentive.pdf,,high,,Initiative that connects job-seeking veterans requiring special assistance with employment opportunities by providing wage subsidies to employers
DE-042,DoD SkillBridge,U.S. Department of Defense,federal,Denver,,training_grant,FEDERAL,Federal program with state implementation,federal_programs,No cost to employer - military member remains on active duty pay,,,,,,No,No,No,,https://www.indeed.com/q-skillbridge-l-colorado-jobs.html,,medium,,"Military training program providing industry training and civilian work experience during final six months of military service, with no cost to participating employers"
